pretraitement,classifieur,n_split,accuracy,precision,recall,fmesure,matrice
TFFFT,RFO,5,0.4666969628114822,0.484520738700516,0.4666969628114822,0.468942989598088,"[[19.   6.6  8.4  6.6]
 [ 5.8 21.4  8.8  4.6]
 [ 7.4  9.6 18.4  5.2]
 [ 6.4  9.2  8.  17. ]]"
TFFTF,RFO,5,0.4827387714913277,0.4922369419635229,0.4827387714913277,0.4815372291315207,"[[19.4  5.2  7.8  8.2]
 [ 8.2 20.   8.6  3.8]
 [ 5.8  9.6 20.6  4.6]
 [10.   6.   6.2 18.4]]"
TFFTT,RFO,5,0.4420889191850337,0.4597438367041738,0.4420889191850337,0.4404807201318116,"[[16.6  7.   7.8  9.2]
 [ 5.  20.6  6.4  8.6]
 [ 5.  11.2 14.8  9.6]
 [ 9.   5.8  6.  19.8]]"
TFTFF,RFO,5,0.4852457774748163,0.4902417826721567,0.4852457774748163,0.4845006521583108,"[[19.8  6.6  7.8  6.4]
 [ 4.4 23.2  8.4  4.6]
 [ 7.4  9.6 17.6  6. ]
 [ 9.4  7.   6.  18.2]]"
TFTFT,RFO,5,0.4481860183291676,0.4661987679649707,0.4481860183291676,0.4461687623107176,"[[20.2  5.8  7.6  7. ]
 [ 6.8 20.4  9.2  4.2]
 [ 7.8 10.8 15.8  6.2]
 [ 8.6  9.4  6.2 16.4]]"
TFTTF,RFO,5,0.4569264561084601,0.478016953147016,0.4569264561084601,0.4550689569160905,"[[15.8  7.8  8.2  8.8]
 [ 4.8 20.4 11.4  4. ]
 [ 6.6  7.8 20.   6.2]
 [ 8.   7.8  6.8 18. ]]"
TFTTT,RFO,5,0.4445050367340756,0.4517134077985429,0.4445050367340756,0.4418533424612195,"[[14.4  6.6  9.4 10.2]
 [ 7.8 20.4  8.   4.4]
 [ 5.6 11.  18.2  5.8]
 [ 7.2  7.4  6.8 19.2]]"
TTFFF,RFO,5,0.4532076043323487,0.464649332689746,0.4532076043323487,0.4470218855138922,"[[19.6  8.   7.   6. ]
 [ 8.2 21.8  5.   5.6]
 [ 7.  12.  15.4  6.2]
 [ 9.4  7.8  6.6 16.8]]"
TTFFT,RFO,5,0.4815496478073165,0.4945127812336415,0.4815496478073165,0.479993453242517,"[[20.2  6.8  7.   6.6]
 [ 8.2 22.4  7.2  2.8]
 [ 8.8  9.2 17.   5.6]
 [ 8.4  8.6  5.  18.6]]"
TTFTF,RFO,5,0.4692494130121941,0.485945532178906,0.4692494130121941,0.472653234207148,"[[20.   6.   9.   5.6]
 [ 3.8 19.6  9.   8.2]
 [ 6.6  8.4 19.4  6.2]
 [ 8.2  7.4  7.8 17.2]]"
TTFTT,RFO,5,0.437173369688707,0.4480459801146541,0.437173369688707,0.4361981027842135,"[[18.8  4.  10.   7.8]
 [ 6.  19.  10.   5.6]
 [ 7.2 10.4 15.6  7.4]
 [ 8.6  7.4  7.  17.6]]"
TTTFF,RFO,5,0.4592668332954631,0.4707813084996554,0.4592668332954631,0.4567904139357672,"[[19.8  8.   6.8  6. ]
 [ 8.  19.4  8.8  4.4]
 [10.   9.4 15.2  6. ]
 [ 8.6  5.4  6.4 20.2]]"
TTTFT,RFO,5,0.4469363023555252,0.4565007691755596,0.4469363023555252,0.4444392931064107,"[[19.4  5.6  7.8  7.8]
 [ 9.4 17.2 10.   4. ]
 [ 5.8  9.6 19.   6.2]
 [ 9.2  6.6  7.8 17. ]]"
TTTTF,RFO,5,0.4285465424524729,0.4472400985621533,0.4285465424524729,0.4298499832383763,"[[18.2  7.  10.4  5. ]
 [ 6.  17.6 12.   5. ]
 [ 8.6  9.8 17.2  5. ]
 [ 7.   8.4  8.6 16.6]]"
TTTTT,RFO,5,0.4261077027948193,0.4401654120089128,0.4261077027948193,0.4246114270237994,"[[16.4  6.8  8.6  8.8]
 [ 6.4 19.4 10.   4.8]
 [ 6.2 10.4 15.8  8.2]
 [ 6.2  7.   9.8 17.6]]"
FFFFF,MultinomialNB,5,0.3817404928072923,0.5827150487726434,0.3817404928072923,0.3647326211990245,"[[ 8.6 13.4  6.4  1.2]
 [ 2.  17.4  9.8  0.4]
 [ 1.6 15.  11.8  1.2]
 [ 4.2 12.4  5.6  7.4]]"
FFFFT,MultinomialNB,5,0.4053411194986469,0.6004855539828282,0.4053411194986469,0.3852832218354906,"[[14.8 11.4  2.4  1. ]
 [ 5.2 17.4  5.8  1.2]
 [ 3.6 16.2  8.4  1.4]
 [ 4.6 12.4  5.2  7.4]]"
FFFTF,MultinomialNB,5,0.4542942600769121,0.5683610464100252,0.4542942600769121,0.4517191451109531,"[[11.6 10.4  4.2  3.4]
 [ 3.6 18.   5.8  2.2]
 [ 2.  11.8 12.8  3. ]
 [ 3.  11.2  4.  11.4]]"
FFFTT,MultinomialNB,5,0.4427147130038456,0.5320532054695325,0.4427147130038456,0.4363156648281306,"[[12.2  8.   6.2  3.2]
 [ 3.  17.   8.   1.6]
 [ 3.2 10.8 12.2  3.4]
 [ 5.2  8.   5.4 11. ]]"
FFTFF,MultinomialNB,5,0.403674690215069,0.5793047812957258,0.403674690215069,0.3823032648146677,"[[11.8 13.6  3.6  0.6]
 [ 4.6 18.   6.6  0.4]
 [ 2.4 16.8  9.4  1. ]
 [ 5.4 11.8  3.8  8.6]]"
FFTFT,MultinomialNB,5,0.4138441817404928,0.5629519908100995,0.4138441817404928,0.3900100878088856,"[[10.2 13.6  3.6  2.2]
 [ 2.  21.4  5.6  0.6]
 [ 2.  15.  10.4  2.2]
 [ 4.6 12.6  5.4  7. ]]"
FFTTF,MultinomialNB,5,0.4071072496795328,0.4845189830761539,0.4071072496795328,0.395299570420363,"[[10.6 10.4  4.4  4.2]
 [ 3.6 16.6  6.4  3. ]
 [ 2.2 12.2 10.   5.2]
 [ 3.8  9.8  5.  11. ]]"
FFTTT,MultinomialNB,5,0.4443099273607749,0.5409764259685881,0.4443099273607749,0.4390622527769122,"[[11.6  9.6  4.4  4. ]
 [ 3.2 19.   5.6  1.8]
 [ 3.  13.8  9.6  3.2]
 [ 4.2  9.6  3.4 12.4]]"
FTFFF,MultinomialNB,5,0.4104970801880074,0.5426683059854963,0.4104970801880074,0.3891513367089119,"[[13.4 11.4  3.8  1. ]
 [ 3.8 18.4  6.4  1. ]
 [ 2.6 15.6  8.8  2.6]
 [ 5.6 11.   5.   8. ]]"
FTFFT,MultinomialNB,5,0.3901865831078194,0.5836903865330398,0.3901865831078194,0.367300516108117,"[[10.4 14.8  2.8  1.6]
 [ 3.8 21.4  3.6  0.8]
 [ 3.2 17.8  6.4  2.2]
 [ 4.4 14.6  2.6  8. ]]"
FTFTF,MultinomialNB,5,0.4459193847030338,0.5313025978984456,0.4459193847030338,0.4422022259009047,"[[12.6  9.6  4.   3.4]
 [ 2.8 16.4  8.   2.4]
 [ 3.  11.  12.8  2.8]
 [ 4.4  9.2  5.  11. ]]"
FTFTT,MultinomialNB,5,0.4272895598917533,0.5425069567715304,0.4272895598917533,0.4140043413953286,"[[13.4 10.6  2.6  3. ]
 [ 5.4 16.6  4.8  2.8]
 [ 2.8 13.4  9.6  3.8]
 [ 5.   9.8  3.8 11. ]]"
FTTFF,MultinomialNB,5,0.4036889332003988,0.5344252976081598,0.4036889332003988,0.3847064841754413,"[[10.8 11.8  4.2  2.8]
 [ 3.4 17.6  7.8  0.8]
 [ 2.6 15.  10.2  1.8]
 [ 4.4 11.2  4.8  9.2]]"
FTTFT,MultinomialNB,5,0.406993305796895,0.5781272803447546,0.406993305796895,0.3813269015255737,"[[10.2 16.   2.4  1. ]
 [ 3.  21.2  5.   0.4]
 [ 1.8 15.8  9.2  2.8]
 [ 3.4 13.4  5.2  7.6]]"
FTTTF,MultinomialNB,5,0.4441674975074775,0.5261158629768506,0.4441674975074775,0.4307104074165416,"[[11.6  9.4  4.2  4.4]
 [ 2.6 15.4  9.4  2.2]
 [ 1.4 10.2 13.8  4.2]
 [ 4.4  6.6  6.8 11.8]]"
FTTTT,MultinomialNB,5,0.408702464036462,0.5025792761719676,0.408702464036462,0.4025111006218231,"[[10.8  8.6  7.6  2.6]
 [ 2.4 15.4 10.4  1.4]
 [ 2.2 11.2 12.8  3.4]
 [ 4.6  9.4  6.2  9.4]]"
TFFFF,MultinomialNB,5,0.412603196243278,0.4761299437949629,0.412603196243278,0.4002292209781493,"[[12.2  5.2 11.6 11.6]
 [ 3.6 16.  14.6  6.4]
 [ 3.  12.4 19.4  5.8]
 [ 6.8  4.8  9.6 19.4]]"
TFFFT,MultinomialNB,5,0.4224494433083389,0.513663002246092,0.4224494433083389,0.4136281146398005,"[[16.2 11.8  8.   4.6]
 [ 5.2 23.   8.   4.4]
 [ 2.6 18.6 14.2  5.2]
 [ 5.6 12.8  7.  15.2]]"
TFFTF,MultinomialNB,5,0.4593652957661137,0.4954403920479457,0.4593652957661137,0.4559086442230232,"[[14.   9.8  7.8  9. ]
 [ 4.  22.6  8.2  5.8]
 [ 4.2 11.2 18.   7.2]
 [ 6.6  8.6  5.4 20. ]]"
TFFTT,MultinomialNB,5,0.4519730364311141,0.4802167920611834,0.4519730364311141,0.4485835889457499,"[[17.8  9.2  7.   6.6]
 [ 4.8 22.4  9.4  4. ]
 [ 4.8 14.8 14.   7. ]
 [ 7.2  8.2  6.  19.2]]"
TFTFF,MultinomialNB,5,0.4680905854729985,0.530377204801026,0.4680905854729985,0.4665197716086432,"[[18.8  9.2  8.2  4.4]
 [ 5.6 20.6 11.4  3. ]
 [ 5.2 11.2 20.   4.2]
 [ 6.6  9.2  8.2 16.6]]"
TFTFT,MultinomialNB,5,0.4188139059304703,0.5186899451016728,0.4188139059304703,0.4153525425722983,"[[17.6  6.4  8.6  8. ]
 [ 3.8 14.4 15.2  7.2]
 [ 3.2 10.  18.   9.4]
 [ 5.6  8.4  8.6 18. ]]"
TFTTF,MultinomialNB,5,0.4545179125956222,0.4897335269029355,0.4545179125956222,0.4505951344663866,"[[16.4  9.2  7.6  7.4]
 [ 4.8 22.6  7.8  5.4]
 [ 4.8 13.8 14.4  7.6]
 [ 6.2  7.4  6.6 20.4]]"
TFTTT,MultinomialNB,5,0.415079906081951,0.4547596290299541,0.415079906081951,0.408932563994462,"[[16.4  7.4  9.2  7.6]
 [ 6.2 17.2 11.8  5.4]
 [ 5.4 11.4 16.4  7.4]
 [ 8.   6.8  8.4 17.4]]"
TTFFF,MultinomialNB,5,0.4581761720821025,0.552300400362699,0.4581761720821025,0.4487942489992466,"[[17.8  9.2  9.4  4.2]
 [ 2.4 25.   9.4  3.8]
 [ 4.4 14.8 15.8  5.6]
 [ 5.4 10.8  8.6 15.8]]"
TTFFT,MultinomialNB,5,0.4778989623570401,0.5426457411474047,0.4778989623570401,0.4661387210671078,"[[18.4  9.   7.4  5.8]
 [ 4.2 26.4  6.6  3.4]
 [ 4.2 14.  16.4  6. ]
 [ 7.2 11.6  5.4 16.4]]"
TTFTF,MultinomialNB,5,0.4445504809512989,0.4858892928012297,0.4445504809512989,0.4431163566475454,"[[19.6  7.8  6.2  7. ]
 [ 5.  17.4 12.2  6. ]
 [ 3.8 14.  16.   6.8]
 [ 8.6  6.2  6.6 19.2]]"
TTFTT,MultinomialNB,5,0.445822919033553,0.4738140938942636,0.445822919033553,0.4401788396025966,"[[14.  10.4  8.6  7.6]
 [ 4.8 23.4  8.2  4.2]
 [ 4.4 14.  16.2  6. ]
 [ 5.4  8.8  7.6 18.8]]"
TTTFF,MultinomialNB,5,0.4446262213133378,0.5241488393668877,0.4446262213133378,0.4369243161693728,"[[17.  11.8  7.4  4.4]
 [ 4.6 23.4  9.4  3.2]
 [ 3.  16.8 16.8  4. ]
 [ 5.2 12.8  7.6 15. ]]"
TTTFT,MultinomialNB,5,0.437249110050746,0.4987499671832394,0.437249110050746,0.4294937052996516,"[[19.6 12.   4.6  4.4]
 [ 6.4 21.8  7.   5.4]
 [ 7.4 14.8 12.6  5.8]
 [ 8.2 10.8  4.6 17. ]]"
TTTTF,MultinomialNB,5,0.4569567522532757,0.5151235516894384,0.4569567522532757,0.4565704943056648,"[[18.  10.4  7.8  4.4]
 [ 5.4 23.   8.4  3.8]
 [ 6.2 12.4 17.2  4.8]
 [ 6.4 13.4  4.8 16. ]]"
TTTTT,MultinomialNB,5,0.4556994622434295,0.4823049085746639,0.4556994622434295,0.4494109657675659,"[[20.2  7.6  5.8  7. ]
 [ 6.4 19.8  9.2  5.2]
 [ 6.8 11.2 17.4  5.2]
 [10.4  8.4  5.2 16.6]]"
FFFFF,Xgboost,5,0.4222190571143711,0.4317864382126549,0.4222190571143711,0.4189796379190975,"[[10.   4.8  8.   6.8]
 [ 4.4 13.8  7.6  3.8]
 [ 4.   8.2 12.4  5. ]
 [ 4.8  6.2  4.8 13.8]]"
FFFFT,Xgboost,5,0.4510183734510754,0.4610377936719924,0.4510183734510754,0.4506827228284178,"[[14.8  4.   5.4  5.4]
 [ 3.  14.   8.   4.6]
 [ 5.8  7.2 10.4  6.2]
 [ 5.8  5.   4.6 14.2]]"
FFFTF,Xgboost,5,0.4120495655889474,0.4203991081365769,0.4120495655889474,0.4109510022175296,"[[12.2  5.   5.2  7.2]
 [ 2.8 11.8 10.2  4.8]
 [ 5.4  7.2 10.2  6.8]
 [ 5.8  4.8  4.4 14.6]]"
FFFTT,Xgboost,5,0.4188434695912263,0.4279988803579654,0.4188434695912263,0.4191759630017971,"[[12.8  5.4  3.4  8. ]
 [ 4.4 13.2  8.2  3.8]
 [ 4.6  7.  10.2  7.8]
 [ 6.8  4.   5.4 13.4]]"
FFTFF,Xgboost,5,0.4544082039595499,0.4688346486303426,0.4544082039595499,0.4559390995845714,"[[14.4  6.4  4.4  4.4]
 [ 5.4 13.6  6.2  4.4]
 [ 7.6  5.6 12.2  4.2]
 [ 6.2  4.8  5.  13.6]]"
FFTFT,Xgboost,5,0.4527560176613018,0.4645229171792353,0.4527560176613018,0.4533222402784563,"[[14.   3.8  6.4  5.4]
 [ 5.  13.2  7.6  3.8]
 [ 6.2  6.  11.6  5.8]
 [ 5.   4.   5.8 14.8]]"
FFTTF,Xgboost,5,0.451032616436405,0.4675920640741971,0.451032616436405,0.4491854423473195,"[[13.8  5.6  5.   5.2]
 [ 4.  12.   8.2  5.4]
 [ 6.8  6.4 12.   4.4]
 [ 4.8  5.4  3.8 15.6]]"
FFTTT,Xgboost,5,0.4425580401652186,0.4568699913183528,0.4425580401652186,0.4426105992556485,"[[14.6  3.8  3.8  7.4]
 [ 4.2 13.8  7.4  4.2]
 [ 5.   8.2 11.2  5.2]
 [ 5.8  5.2  5.8 12.8]]"
FTFFF,Xgboost,5,0.4306509044295684,0.4403642476270567,0.4306509044295684,0.4287184359338397,"[[14.2  5.4  4.4  5.6]
 [ 4.8 12.   8.2  4.6]
 [ 5.8  8.  11.   4.8]
 [ 5.6  4.4  5.8 13.8]]"
FTFFT,Xgboost,5,0.3934909557043157,0.4135385569366498,0.3934909557043157,0.3917978242909738,"[[11.4  5.6  6.   6.6]
 [ 5.6 11.2  8.4  4.4]
 [ 6.6  8.8  9.4  4.8]
 [ 6.4  4.2  4.4 14.6]]"
FTFTF,Xgboost,5,0.4712861415752741,0.48458365931506,0.4712861415752741,0.4678810147882354,"[[14.2  3.4  6.   6. ]
 [ 3.8 14.4  7.   4.4]
 [ 5.6  6.4 12.6  5. ]
 [ 6.6  3.8  4.6 14.6]]"
FTFTT,Xgboost,5,0.4273180458624127,0.4415499386556291,0.4273180458624127,0.4287167685292427,"[[11.6  5.2  6.2  6.6]
 [ 5.  14.4  6.6  3.6]
 [ 5.8  8.4 10.6  4.8]
 [ 5.   4.4  6.2 14. ]]"
FTTFF,Xgboost,5,0.4003703176185729,0.4097227349736824,0.4003703176185729,0.3998241061736348,"[[11.4  6.4  5.8  6. ]
 [ 4.2 11.8  8.4  5.2]
 [ 5.4  8.4 10.4  5.4]
 [ 6.2  3.6  6.  13.8]]"
FTTFT,Xgboost,5,0.44093433983763,0.4546192839527361,0.44093433983763,0.4410686671106981,"[[13.2  5.4  6.   5. ]
 [ 6.6 11.4  8.2  3.4]
 [ 6.2  8.2 10.8  4.4]
 [ 5.6  3.6  3.6 16.8]]"
FTTTF,Xgboost,5,0.4071072496795327,0.4112046696649797,0.4071072496795327,0.4022089469322787,"[[11.4  4.2  5.2  8.8]
 [ 4.4 12.6  7.6  5. ]
 [ 5.2  7.8  9.4  7.2]
 [ 6.6  4.   4.2 14.8]]"
FTTTT,Xgboost,5,0.4257228315054835,0.4362579442550778,0.4257228315054835,0.4233662168790356,"[[13.4  5.6  4.2  6.4]
 [ 5.8 12.6  8.8  2.4]
 [ 5.   9.4  9.2  6. ]
 [ 5.2  4.   5.2 15.2]]"
TFFFF,Xgboost,5,0.4346966598500341,0.4414426184260646,0.4346966598500341,0.4345326389618519,"[[17.2  7.4  8.8  7.2]
 [ 6.2 18.6  9.2  6.6]
 [ 8.8  8.  16.2  7.6]
 [ 8.6  5.8  7.6 18.6]]"
TFFFT,Xgboost,5,0.4520109066121336,0.4563740514488835,0.4520109066121336,0.4501233256240291,"[[17.6  8.   6.   9. ]
 [ 7.6 19.8  7.2  6. ]
 [ 7.2  9.  16.6  7.8]
 [ 8.6  6.8  5.8 19.4]]"
TFFTF,Xgboost,5,0.4236915852457774,0.4316880954187908,0.4236915852457774,0.4243696102385706,"[[16.   9.   7.6  8. ]
 [ 8.4 17.8  8.8  5.6]
 [ 8.   9.2 15.2  8.2]
 [ 8.8  4.8  7.2 19.8]]"
TFFTT,Xgboost,5,0.4458607892145724,0.4542245995382421,0.4458607892145724,0.4472934803968941,"[[15.6  7.   8.8  9.2]
 [ 6.4 17.4  9.6  7.2]
 [ 7.6  8.6 18.8  5.6]
 [ 9.2  6.2  4.6 20.6]]"
TFTFF,Xgboost,5,0.428538968416269,0.4328333347397298,0.428538968416269,0.4269012569028548,"[[17.2  6.4  7.6  9.4]
 [ 9.4 17.8  8.2  5.2]
 [ 7.8 11.  15.   6.8]
 [ 8.6  6.   6.4 19.6]]"
TFTFT,Xgboost,5,0.4494887525562372,0.4520395764997841,0.4494887525562372,0.4459299355732525,"[[16.2  7.4 10.2  6.8]
 [ 6.6 20.2  9.   4.8]
 [ 6.6 11.4 15.8  6.8]
 [ 8.   5.4  6.4 20.8]]"
TFTTF,Xgboost,5,0.4593652957661137,0.463721993261955,0.4593652957661137,0.4569737277192745,"[[17.8  5.6  9.2  8. ]
 [ 6.  20.   8.4  6.2]
 [ 7.2  8.6 16.4  8.4]
 [ 6.4  6.2  7.6 20.4]]"
TFTTT,Xgboost,5,0.4494736044838294,0.4538312313489148,0.4494736044838294,0.44672194689269,"[[18.2  5.2  8.8  8.4]
 [ 6.6 15.8 11.2  7. ]
 [ 5.6  9.  19.   7. ]
 [ 7.4  6.6  6.6 20. ]]"
TTFFF,Xgboost,5,0.4334620919487995,0.4383049817508514,0.4334620919487995,0.4318194772892162,"[[18.8  6.   8.2  7.6]
 [ 6.4 18.4  8.4  7.4]
 [ 6.8 11.  14.4  8.4]
 [ 7.8  7.2  6.8 18.8]]"
TTFFT,Xgboost,5,0.4162993259107779,0.4306011578033694,0.4162993259107779,0.4130380764270657,"[[15.6  6.4 10.   8.6]
 [ 6.8 17.8  9.2  6.8]
 [ 9.   9.6 14.4  7.6]
 [ 5.4  6.6  8.8 19.8]]"
TTFTF,Xgboost,5,0.4088540483223509,0.4184211184085133,0.4088540483223509,0.4059090001213438,"[[16.6  8.   7.4  8.6]
 [ 8.4 16.4  8.   7.8]
 [ 8.6  8.8 14.8  8.4]
 [ 7.   8.   7.  18.6]]"
TTFTT,Xgboost,5,0.4334166477315762,0.4444690987715859,0.4334166477315762,0.4340639508796081,"[[17.8  5.6  8.4  8.8]
 [ 8.8 17.2  9.6  5. ]
 [ 8.8  9.8 15.8  6.2]
 [ 7.6  5.8  7.6 19.6]]"
TTTFF,Xgboost,5,0.4163068999469817,0.4247804624118662,0.4163068999469817,0.4159764711798188,"[[17.8  4.4 10.4  8. ]
 [ 7.2 15.2 11.4  6.8]
 [ 8.8 10.4 14.4  7. ]
 [ 7.   6.4  7.  20.2]]"
TTTFT,Xgboost,5,0.4494584564114216,0.4566474912871863,0.4494584564114216,0.4505290752105466,"[[17.6  5.   8.2  9.8]
 [ 6.  19.4  8.2  7. ]
 [ 7.4  8.8 17.4  7. ]
 [ 9.6  5.4  7.  18.6]]"
TTTTF,Xgboost,5,0.4286071347421041,0.4355661914330112,0.4286071347421041,0.429272056834002,"[[17.6  6.6  7.6  8.8]
 [ 7.  16.6  8.2  8.8]
 [ 6.4 10.4 15.8  8. ]
 [ 7.8  6.2  7.  19.6]]"
TTTTT,Xgboost,5,0.46672725895629774,0.4755701385643169,0.46672725895629774,0.46757830348666607,"[[17.4  4.8  9.4  9. ]
 [ 5.6 21.2  8.2  5.6]
 [ 7.4  7.6 18.   7.6]
 [ 8.2  5.4  7.8 19.2]]"
